customer_id,payment_method,review_rating,season,product_id
751,Venmo,3.4,Fall,23071
752,Credit Card,4.8,Fall,9606
753,PayPal,4.2,Fall,14155
754,Venmo,3.4,Fall,15370
755,Debit Card,2.9,Spring,6220
756,PayPal,3.3,Spring,2451
757,Cash,4.8,Summer,6171
758,Debit Card,3.8,Fall,15698
759,Bank Transfer,4.6,Summer,11432
760,Credit Card,2.6,Winter,5271
761,Cash,3.4,Fall,24762
762,Bank Transfer,4.2,Fall,10650
763,Debit Card,3.9,Fall,3344
764,Credit Card,2.9,Spring,22888
765,Debit Card,4.2,Fall,13771
766,Cash,3.0,Summer,17394
767,PayPal,3.6,Winter,1590
768,Cash,2.5,Fall,22116
769,Venmo,2.6,Spring,6635
770,PayPal,4.3,Spring,15215
771,Credit Card,3.3,Spring,18844
772,Bank Transfer,2.6,Fall,1852
773,Debit Card,3.6,Fall,11748
774,Debit Card,2.6,Winter,21930
775,Credit Card,3.5,Summer,21233
776,PayPal,3.0,Winter,21172
777,Venmo,5.0,Spring,16935
778,Venmo,2.5,Spring,14253
779,Debit Card,2.9,Summer,17963
780,Cash,4.6,Spring,8028
781,Cash,3.6,Spring,20761
782,Credit Card,3.0,Winter,21040
783,Cash,4.5,Summer,15332
784,PayPal,4.5,Winter,14518
785,Bank Transfer,3.2,Winter,8166
786,PayPal,4.0,Spring,21093
787,Bank Transfer,4.8,Winter,5996
788,Venmo,3.7,Spring,4249
789,Bank Transfer,3.8,Summer,11152
790,Credit Card,2.7,Fall,784
791,Bank Transfer,4.9,Summer,1031
792,PayPal,3.1,Summer,3435
793,Venmo,4.2,Spring,14447
794,Credit Card,3.8,Summer,10351
795,Debit Card,4.2,Winter,17144
796,Venmo,4.6,Summer,7943
797,Credit Card,4.0,Fall,13520
798,Debit Card,4.0,Fall,5406
799,PayPal,3.8,Spring,15492
800,PayPal,3.3,Summer,22462
801,Cash,2.6,Summer,11713
802,Credit Card,4.9,Fall,15952
803,Bank Transfer,3.5,Winter,20813
804,Venmo,2.8,Winter,20236
805,Venmo,2.6,Summer,25159
806,Debit Card,3.7,Summer,12776
807,PayPal,2.7,Summer,16162
808,Credit Card,3.3,Winter,20543
809,Cash,4.6,Fall,6508
810,PayPal,4.9,Fall,17104
811,Debit Card,4.9,Fall,22634
812,Venmo,2.7,Winter,14759
813,Credit Card,3.2,Summer,21828
814,Debit Card,2.9,Summer,20761
815,PayPal,3.8,Winter,56
816,Venmo,3.0,Spring,1472
817,Debit Card,3.9,Summer,6886
818,PayPal,4.7,Spring,19336
819,Debit Card,4.9,Winter,14444
820,Debit Card,4.8,Winter,6420
821,Debit Card,2.5,Spring,17779
822,Credit Card,3.9,Spring,23799
823,Bank Transfer,3.4,Winter,19290
824,Credit Card,2.5,Winter,12868
825,Cash,3.0,Spring,23754
826,Cash,3.6,Fall,22005
827,PayPal,3.6,Winter,2030
828,Bank Transfer,4.1,Fall,21006
829,PayPal,3.7,Fall,12274
830,Credit Card,3.1,Spring,6487
831,Credit Card,4.2,Fall,14716
832,Cash,4.3,Summer,20657
833,Cash,2.5,Fall,15802
834,Credit Card,3.5,Fall,568
835,Credit Card,3.1,Summer,526
836,Debit Card,2.5,Summer,4808
837,Cash,3.9,Winter,5724
838,Cash,4.9,Spring,15017
839,Credit Card,4.3,Spring,2877
840,Debit Card,2.6,Spring,3046
841,PayPal,4.2,Summer,16353
842,PayPal,2.6,Summer,4348
843,PayPal,3.6,Spring,1507
844,PayPal,3.2,Summer,11935
845,Venmo,4.4,Winter,11099
846,Venmo,3.7,Winter,25093
847,Debit Card,3.7,Spring,15702
848,PayPal,4.1,Fall,21743
849,Credit Card,3.6,Fall,5244
850,PayPal,4.3,Spring,971
851,Venmo,2.6,Winter,21188
852,Debit Card,2.9,Summer,1747
853,Debit Card,4.2,Spring,13361
854,Cash,4.0,Winter,13943
855,Venmo,4.3,Spring,23545
856,Credit Card,3.0,Spring,9085
857,Debit Card,3.5,Summer,5855
858,Debit Card,3.0,Fall,10046
859,PayPal,3.1,Fall,8622
860,Debit Card,4.0,Winter,23931
861,Cash,4.1,Spring,8964
862,Credit Card,3.3,Spring,16452
863,PayPal,4.9,Winter,6712
864,PayPal,3.9,Summer,130
865,PayPal,3.9,Winter,7915
866,Venmo,4.8,Winter,3962
867,PayPal,2.7,Summer,20886
868,Bank Transfer,3.1,Spring,24025
869,Credit Card,3.2,Summer,23932
870,PayPal,2.7,Spring,12105
871,Bank Transfer,2.5,Fall,13977
872,Debit Card,2.6,Spring,10339
873,Cash,2.9,Spring,9369
874,Venmo,4.2,Summer,6406
875,Venmo,4.4,Fall,13759
876,Bank Transfer,4.1,Summer,9998
877,Debit Card,3.8,Summer,12964
878,Venmo,4.9,Winter,12889
879,Debit Card,4.9,Summer,16820
880,PayPal,4.1,Spring,19187
881,Debit Card,3.1,Spring,22591
882,Venmo,2.7,Summer,8005
883,Cash,3.8,Fall,19805
884,Bank Transfer,4.3,Fall,16088
885,Bank Transfer,4.1,Winter,14099
886,Debit Card,4.4,Fall,13574
887,Bank Transfer,3.6,Summer,13973
888,PayPal,3.3,Winter,15686
889,Cash,3.6,Spring,7017
890,Venmo,2.8,Fall,4838
891,Credit Card,4.3,Spring,21596
892,PayPal,3.9,Summer,19601
893,Debit Card,2.7,Summer,7707
894,Venmo,4.7,Spring,4656
895,Debit Card,3.8,Spring,14443
896,Debit Card,4.7,Spring,5289
897,Cash,4.7,Spring,17541
898,Venmo,3.4,Spring,14074
899,Bank Transfer,3.5,Spring,18527
900,PayPal,4.0,Summer,14069
901,Bank Transfer,3.3,Fall,13
902,Cash,4.7,Summer,1782
903,Cash,2.8,Summer,11885
904,PayPal,3.3,Winter,16454
905,PayPal,2.9,Spring,23473
906,Venmo,2.8,Spring,17173
907,Debit Card,4.2,Spring,1274
908,Credit Card,4.4,Winter,3330
909,PayPal,3.6,Winter,13200
910,PayPal,2.7,Fall,7982
911,Credit Card,3.4,Spring,1468
912,Bank Transfer,2.8,Winter,22933
913,Bank Transfer,3.4,Winter,24723
914,Cash,2.6,Fall,10551
915,Venmo,4.1,Summer,23347
916,Credit Card,2.9,Winter,10145
917,Venmo,2.7,Spring,5837
918,Bank Transfer,3.7,Spring,16434
919,Cash,4.3,Spring,8186
920,Debit Card,2.6,Winter,1044
921,Cash,4.3,Summer,1228
922,PayPal,4.1,Summer,20114
923,Credit Card,4.2,Fall,22292
924,PayPal,4.2,Spring,1944
925,Cash,3.1,Winter,17780
926,Cash,4.9,Winter,21451
927,Cash,4.4,Spring,2912
928,Venmo,4.4,Summer,6333
929,Cash,3.4,Winter,19945
930,Debit Card,4.5,Fall,2421
931,Credit Card,4.5,Fall,11514
932,Bank Transfer,4.1,Winter,24734
933,Debit Card,3.2,Winter,24619
934,Debit Card,2.7,Spring,13809
935,Bank Transfer,3.7,Spring,17910
936,Bank Transfer,2.6,Fall,24750
937,Cash,2.7,Summer,1235
938,Venmo,2.7,Summer,21481
939,Debit Card,4.8,Fall,19208
940,Credit Card,4.8,Winter,8905
941,PayPal,2.6,Spring,2784
942,PayPal,4.5,Winter,21345
943,PayPal,3.2,Winter,13532
944,Venmo,3.8,Winter,16089
945,Cash,4.8,Spring,15230
946,Venmo,4.1,Summer,1642
947,PayPal,2.8,Spring,7676
948,Cash,3.9,Winter,3361
949,Venmo,4.9,Summer,13720
950,Venmo,3.4,Summer,12047
951,PayPal,4.1,Winter,7108
952,Bank Transfer,2.9,Summer,21430
953,PayPal,3.1,Fall,16740
954,Venmo,3.6,Spring,6386
955,Credit Card,3.5,Fall,8711
956,PayPal,3.4,Summer,12838
957,Debit Card,2.9,Spring,10124
958,Cash,4.7,Spring,21412
959,Credit Card,4.4,Winter,13942
960,Cash,2.6,Spring,4899
961,Venmo,4.4,Spring,21399
962,Debit Card,3.7,Fall,10788
963,Debit Card,4.4,Spring,14607
964,Credit Card,2.5,Spring,19463
965,Venmo,2.6,Spring,23006
966,Credit Card,5.0,Spring,17392
967,Cash,4.9,Spring,23363
968,Cash,3.7,Summer,5593
969,Bank Transfer,3.1,Summer,3842
970,PayPal,3.2,Fall,24950
971,Cash,4.4,Winter,9302
972,Credit Card,4.3,Summer,12771
973,Credit Card,3.0,Winter,24395
974,Bank Transfer,3.5,Fall,486
975,Bank Transfer,3.6,Spring,16364
976,Bank Transfer,3.8,Summer,23093
977,Credit Card,3.6,Fall,13082
978,Cash,4.6,Spring,4638
979,Credit Card,2.5,Summer,16008
980,Debit Card,3.5,Fall,1801
981,PayPal,4.0,Spring,13373
982,Credit Card,3.5,Spring,17930
983,PayPal,3.2,Summer,12265
984,Venmo,3.5,Winter,18409
985,Credit Card,3.4,Summer,22415
986,Bank Transfer,5.0,Fall,16732
987,Bank Transfer,4.5,Spring,18563
988,PayPal,2.8,Summer,21814
989,PayPal,4.9,Winter,3436
990,Bank Transfer,3.1,Spring,17397
991,Cash,4.8,Spring,2402
992,Bank Transfer,2.7,Spring,20212
993,Debit Card,4.6,Winter,14773
994,Cash,4.4,Winter,14659
995,Debit Card,3.2,Fall,22901
996,Venmo,3.0,Spring,24006
997,Bank Transfer,4.9,Summer,9422
998,Cash,3.6,Spring,9063
999,Bank Transfer,3.8,Spring,6036
1000,Debit Card,2.9,Spring,1603
1001,Bank Transfer,3.9,Winter,7837
1002,Debit Card,3.6,Fall,14776
1003,Bank Transfer,3.5,Spring,10683
1004,Cash,4.0,Fall,3132
1005,Cash,4.8,Summer,6176
1006,Debit Card,3.9,Winter,24040
1007,Venmo,4.5,Summer,13478
1008,Credit Card,4.8,Spring,21725
1009,PayPal,2.6,Spring,24475
1010,Venmo,3.1,Summer,22633
1011,Credit Card,4.7,Spring,11676
1012,Debit Card,2.9,Spring,9634
1013,Credit Card,3.8,Summer,10704
1014,Venmo,3.8,Summer,8666
1015,Debit Card,3.0,Summer,16748
1016,Cash,4.1,Summer,13764
1017,Bank Transfer,3.4,Summer,13870
1018,Credit Card,2.5,Fall,19890
1019,Cash,4.9,Spring,3820
1020,Venmo,2.8,Winter,16999
1021,Debit Card,4.5,Fall,7220
1022,PayPal,4.9,Winter,16098
1023,Cash,4.9,Winter,8984
1024,Bank Transfer,3.5,Winter,4948
1025,Venmo,3.5,Summer,7902
1026,Credit Card,4.9,Winter,11603
1027,PayPal,3.0,Winter,17995
1028,Cash,2.8,Summer,5310
1029,Cash,3.7,Summer,21336
1030,Venmo,3.6,Spring,5152
1031,Debit Card,3.3,Winter,20820
1032,Cash,3.4,Spring,12614
1033,Credit Card,4.0,Fall,4880
1034,Bank Transfer,4.6,Spring,15393
1035,Bank Transfer,4.2,Fall,3593
1036,Venmo,2.8,Fall,23495
1037,Bank Transfer,3.7,Fall,14733
1038,Debit Card,3.4,Spring,5692
1039,Bank Transfer,3.0,Fall,3557
1040,Venmo,4.8,Fall,17573
1041,Cash,4.0,Fall,20764
1042,Cash,4.9,Summer,24844
1043,Credit Card,4.9,Spring,10575
1044,Debit Card,3.3,Spring,1463
1045,Bank Transfer,4.4,Summer,24298
1046,PayPal,3.5,Fall,18634
1047,Venmo,4.2,Winter,6428
1048,Credit Card,4.2,Fall,4197
1049,Venmo,2.7,Fall,4460
1050,Cash,2.8,Fall,20962
1051,Venmo,3.8,Winter,17057
1052,PayPal,2.6,Fall,8263
1053,Credit Card,3.0,Fall,15010
1054,Debit Card,3.3,Spring,15899
1055,PayPal,4.9,Winter,3742
1056,Debit Card,3.3,Spring,5701
1057,Venmo,2.9,Winter,18335
1058,Credit Card,4.4,Spring,23052
1059,Bank Transfer,3.1,Summer,18519
1060,Debit Card,2.5,Winter,15124
1061,Debit Card,2.6,Summer,20085
1062,Venmo,4.4,Summer,14161
1063,Debit Card,2.6,Fall,1526
1064,Cash,3.3,Summer,5889
1065,Credit Card,3.5,Spring,22713
1066,PayPal,4.1,Spring,18624
1067,PayPal,4.0,Winter,5970
1068,PayPal,2.7,Summer,7106
1069,Credit Card,2.5,Fall,1745
1070,Venmo,4.3,Fall,12185
1071,Debit Card,3.3,Summer,22635
1072,Credit Card,2.6,Summer,20411
1073,Debit Card,3.5,Fall,19948
1074,Credit Card,4.0,Spring,12153
1075,Bank Transfer,2.6,Fall,21986
1076,Debit Card,4.9,Summer,8346
1077,Venmo,2.9,Spring,23545
1078,PayPal,3.7,Winter,19609
1079,Credit Card,4.4,Fall,909
1080,Bank Transfer,4.4,Summer,2700
1081,Cash,3.8,Fall,1475
1082,Credit Card,4.5,Spring,20439
1083,Venmo,2.6,Winter,2512
1084,Cash,3.3,Summer,21796
1085,Cash,4.1,Fall,21056
1086,Venmo,3.0,Winter,7724
1087,PayPal,3.0,Winter,12430
1088,Bank Transfer,3.4,Winter,25076
1089,PayPal,2.7,Winter,18448
1090,PayPal,3.8,Spring,11571
1091,Cash,4.2,Spring,12730
1092,Credit Card,4.7,Spring,22237
1093,Venmo,4.1,Spring,6282
1094,Venmo,4.2,Winter,7681
1095,Cash,4.8,Winter,12191
1096,Bank Transfer,3.0,Summer,1987
1097,Credit Card,2.6,Fall,17256
1098,Bank Transfer,3.2,Summer,6562
1099,Credit Card,3.6,Spring,19856
1100,Bank Transfer,2.6,Fall,5013
1101,Credit Card,4.4,Spring,10776
1102,Cash,3.0,Fall,13011
1103,Cash,2.9,Fall,9278
1104,Debit Card,4.3,Spring,14878
1105,Bank Transfer,3.1,Fall,23689
1106,Venmo,3.0,Spring,5390
1107,Venmo,3.6,Winter,6398
1108,Bank Transfer,2.8,Fall,19919
1109,Cash,2.8,Fall,167
1110,Venmo,4.9,Winter,4580
1111,Cash,3.0,Fall,11376
1112,Credit Card,4.1,Summer,5247
1113,PayPal,4.6,Spring,20330
1114,PayPal,4.8,Summer,12846
1115,Bank Transfer,2.6,Fall,11861
1116,Cash,4.0,Fall,7201
1117,PayPal,4.2,Winter,15636
1118,Credit Card,4.5,Spring,5954
1119,PayPal,4.9,Summer,4281
1120,Credit Card,3.1,Spring,20168
1121,Debit Card,4.0,Winter,14395
1122,Cash,3.2,Fall,19558
1123,Credit Card,4.3,Spring,22942
1124,Cash,2.5,Fall,13063
1125,Cash,4.9,Spring,13349
1126,Bank Transfer,2.7,Summer,6261
1127,Venmo,3.4,Winter,11073
1128,Debit Card,4.8,Spring,14502
1129,Debit Card,4.7,Winter,12577
1130,Venmo,4.7,Winter,8389
1131,PayPal,3.9,Summer,24827
1132,Bank Transfer,3.7,Spring,9632
1133,Cash,4.3,Spring,10241
1134,Cash,4.1,Winter,2309
1135,Venmo,4.6,Summer,12455
1136,Bank Transfer,3.6,Winter,20055
1137,Cash,4.8,Summer,1334
1138,Bank Transfer,2.8,Winter,24832
1139,Venmo,4.7,Summer,11991
1140,Debit Card,3.9,Spring,11174
1141,Credit Card,2.6,Winter,2592
1142,PayPal,4.7,Winter,5900
1143,Venmo,3.5,Spring,6133
1144,PayPal,4.4,Winter,448
1145,Bank Transfer,4.4,Fall,8868
1146,Cash,3.0,Summer,2976
1147,Bank Transfer,4.2,Summer,19734
1148,Debit Card,4.3,Winter,11190
1149,PayPal,2.6,Spring,13268
1150,Venmo,3.3,Spring,8935
1151,Venmo,2.7,Winter,21006
1152,Credit Card,4.2,Spring,14900
1153,PayPal,4.0,Fall,22266
1154,Bank Transfer,4.0,Summer,126
1155,Credit Card,2.9,Spring,9106
1156,PayPal,2.6,Fall,20697
1157,Venmo,4.8,Summer,11516
1158,Cash,4.4,Fall,13170
1159,Bank Transfer,4.0,Summer,21111
1160,Venmo,3.6,Fall,14947
1161,Venmo,3.2,Summer,1387
1162,PayPal,3.1,Fall,24927
1163,PayPal,4.2,Winter,13745
1164,Debit Card,3.0,Summer,22468
1165,PayPal,4.2,Winter,13392
1166,Venmo,2.9,Winter,20440
1167,Venmo,3.7,Winter,11840
1168,PayPal,3.6,Summer,3488
1169,Debit Card,3.6,Summer,4175
1170,Cash,4.5,Fall,22429
1171,Cash,3.2,Spring,3159
1172,Debit Card,3.9,Spring,7300
1173,Bank Transfer,4.6,Spring,14221
1174,Cash,2.5,Winter,8423
1175,Bank Transfer,4.3,Winter,13332
1176,PayPal,4.1,Spring,19823
1177,PayPal,4.6,Winter,8677
1178,Debit Card,4.8,Spring,346
1179,Debit Card,4.9,Spring,16980
1180,Bank Transfer,2.8,Summer,6731
1181,Cash,4.9,Spring,23576
1182,Bank Transfer,3.5,Summer,23438
1183,PayPal,3.8,Spring,19315
1184,Credit Card,4.5,Spring,949
1185,Credit Card,3.4,Fall,11440
1186,Credit Card,3.9,Spring,4547
1187,Credit Card,4.1,Summer,16176
1188,Credit Card,3.0,Fall,22290
1189,Credit Card,3.3,Summer,20068
1190,Debit Card,4.9,Summer,7502
1191,Credit Card,4.3,Winter,16996
1192,Venmo,4.1,Winter,18075
1193,Venmo,4.0,Summer,20770
1194,Credit Card,5.0,Fall,19603
1195,Credit Card,3.1,Winter,11389
1196,Venmo,4.0,Winter,15197
1197,Bank Transfer,3.2,Winter,18635
1198,PayPal,3.9,Fall,10537
1199,Cash,3.9,Summer,12258
1200,Debit Card,4.5,Fall,3495
1201,PayPal,4.4,Winter,9018
1202,Venmo,3.1,Summer,6880
1203,Venmo,2.9,Spring,920
1204,Bank Transfer,3.7,Winter,19907
1205,Credit Card,3.2,Spring,3420
1206,Bank Transfer,3.5,Spring,9968
1207,Venmo,3.0,Fall,883
1208,Credit Card,4.1,Summer,9432
1209,Debit Card,2.9,Winter,6729
1210,Bank Transfer,3.8,Winter,5167
1211,Cash,4.1,Fall,8548
1212,Venmo,4.6,Spring,22775
1213,Credit Card,2.5,Summer,6113
1214,Debit Card,3.7,Spring,5959
1215,Cash,3.8,Fall,18096
1216,Credit Card,2.6,Winter,20159
1217,Venmo,3.7,Summer,912
1218,Cash,2.6,Fall,10580
1219,Cash,3.1,Spring,11952
1220,Credit Card,2.5,Winter,16363
1221,Bank Transfer,4.9,Winter,10723
1222,Cash,4.5,Winter,18164
1223,Bank Transfer,3.4,Fall,20706
1224,Bank Transfer,3.9,Winter,18442
1225,Venmo,3.7,Summer,4098
1226,Debit Card,2.6,Fall,23656
1227,Venmo,3.4,Fall,11417
1228,Bank Transfer,4.9,Spring,8785
1229,Cash,3.9,Winter,1385
1230,Bank Transfer,3.6,Winter,9611
1231,Venmo,4.6,Spring,15026
1232,Credit Card,4.0,Spring,10288
1233,Debit Card,3.6,Summer,1330
1234,Venmo,3.5,Winter,7628
1235,Bank Transfer,4.1,Fall,9770
1236,PayPal,3.0,Spring,10495
1237,Debit Card,4.4,Summer,14291
1238,Credit Card,4.4,Spring,23478
1239,Venmo,3.7,Winter,19433
1240,Debit Card,4.8,Spring,5151
1241,Debit Card,2.9,Winter,20411
1242,Credit Card,3.1,Winter,13449
1243,Bank Transfer,4.0,Summer,5319
1244,Debit Card,3.0,Spring,19195
1245,Cash,3.9,Summer,13725
1246,Bank Transfer,3.4,Fall,11503
1247,Cash,2.7,Winter,8339
1248,Venmo,3.5,Spring,20276
1249,Credit Card,3.0,Winter,12689
1250,Venmo,4.5,Winter,23208
1251,Cash,4.1,Winter,8786
1252,Credit Card,5.0,Spring,1523
1253,Cash,4.0,Fall,2423
1254,PayPal,4.9,Winter,20618
1255,Credit Card,3.3,Spring,15683
1256,Cash,4.1,Fall,21911
1257,Cash,3.6,Winter,18917
1258,Cash,3.0,Spring,25116
1259,Debit Card,4.1,Spring,7123
1260,Credit Card,3.9,Fall,11219
1261,Debit Card,4.1,Spring,19423
1262,Credit Card,2.8,Summer,4808
1263,Venmo,4.8,Winter,5367
1264,Credit Card,4.6,Winter,23826
1265,Venmo,2.5,Winter,13618
1266,Bank Transfer,2.7,Spring,2950
1267,Debit Card,4.0,Fall,25130
1268,Cash,2.7,Spring,5871
1269,Debit Card,2.9,Winter,19907
1270,PayPal,3.0,Spring,24081
1271,Cash,3.3,Fall,21354
1272,PayPal,4.3,Spring,12874
1273,Bank Transfer,4.4,Winter,11262
1274,Credit Card,4.1,Spring,7605
1275,PayPal,3.1,Spring,2654
1276,PayPal,4.5,Fall,1859
1277,Bank Transfer,4.8,Spring,5677
1278,Venmo,5.0,Spring,3613
1279,Venmo,2.8,Fall,12886
1280,Debit Card,3.7,Fall,23868
1281,Venmo,4.4,Winter,3298
1282,Venmo,4.5,Spring,5466
1283,Venmo,3.0,Winter,21627
1284,Debit Card,3.9,Winter,24295
1285,PayPal,3.9,Spring,24476
1286,Bank Transfer,3.5,Fall,15728
1287,Debit Card,4.9,Winter,22596
1288,PayPal,3.4,Winter,10591
1289,PayPal,4.1,Winter,18624
1290,PayPal,2.9,Fall,21112
1291,PayPal,3.4,Spring,24291
1292,Debit Card,3.2,Spring,13597
1293,Bank Transfer,3.9,Summer,8780
1294,Debit Card,4.1,Fall,6543
1295,Cash,4.5,Summer,23628
1296,PayPal,2.8,Fall,8495
1297,Cash,2.8,Spring,13345
1298,Venmo,4.6,Summer,14701
1299,Bank Transfer,3.0,Summer,10954
1300,Venmo,3.6,Fall,21439
1301,Credit Card,4.5,Spring,15831
1302,Debit Card,5.0,Fall,14769
1303,Credit Card,2.9,Fall,20113
1304,Credit Card,3.1,Summer,16821
1305,PayPal,4.0,Spring,932
1306,PayPal,4.5,Spring,22376
1307,PayPal,4.5,Winter,13260
1308,PayPal,3.1,Summer,527
1309,Credit Card,4.4,Summer,23641
1310,Cash,4.7,Summer,13269
1311,Credit Card,3.1,Winter,4937
1312,Venmo,4.2,Fall,2349
1313,Bank Transfer,3.0,Winter,3504
1314,Credit Card,2.6,Summer,2902
1315,Debit Card,3.4,Summer,5123
1316,Debit Card,4.2,Spring,24444
1317,Debit Card,4.6,Spring,9755
1318,Cash,2.8,Spring,20050
1319,Credit Card,2.7,Spring,18267
1320,Bank Transfer,4.0,Spring,23214
1321,Debit Card,3.1,Fall,13947
1322,Bank Transfer,3.7,Winter,16949
1323,Bank Transfer,4.0,Winter,24373
1324,Debit Card,4.6,Spring,3145
1325,Credit Card,3.8,Summer,2186
1326,Cash,3.5,Summer,19144
1327,Cash,4.6,Spring,758
1328,Cash,2.8,Winter,6664
1329,Bank Transfer,3.7,Winter,18686
1330,PayPal,3.3,Fall,14017
1331,PayPal,2.9,Fall,5057
1332,PayPal,3.2,Spring,9591
1333,Bank Transfer,4.3,Spring,22949
1334,Bank Transfer,2.7,Winter,15208
1335,Venmo,4.2,Spring,37
1336,Credit Card,4.8,Fall,2726
1337,Debit Card,4.8,Spring,21572
1338,Credit Card,3.4,Spring,13569
1339,PayPal,2.6,Winter,5682
1340,Bank Transfer,5.0,Winter,21550
1341,Debit Card,4.4,Fall,6194
1342,Bank Transfer,2.9,Fall,20180
1343,Bank Transfer,3.4,Summer,18344
1344,Bank Transfer,3.4,Spring,23603
1345,Cash,4.9,Fall,17272
1346,Venmo,3.6,Fall,20066
1347,Venmo,3.0,Winter,17782
1348,Bank Transfer,3.9,Summer,11719
1349,Credit Card,3.2,Spring,14787
1350,Cash,3.2,Spring,4783
1351,Cash,4.3,Fall,8768
1352,Bank Transfer,2.8,Summer,12570
1353,Credit Card,4.5,Spring,4796
1354,Cash,4.1,Winter,19136
1355,Bank Transfer,3.6,Spring,1726
1356,PayPal,3.0,Summer,22434
1357,Bank Transfer,4.0,Spring,12602
1358,Cash,3.5,Summer,20283
1359,Venmo,2.5,Spring,21545
1360,Bank Transfer,4.3,Winter,10235
1361,Bank Transfer,2.8,Fall,2825
1362,Debit Card,3.7,Fall,17516
1363,Cash,4.3,Fall,13153
1364,PayPal,4.0,Summer,17222
1365,Cash,4.7,Fall,8604
1366,Bank Transfer,4.5,Winter,8837
1367,Credit Card,3.1,Fall,22017
1368,Cash,3.8,Fall,15333
1369,Cash,4.9,Summer,2865
1370,Venmo,3.2,Winter,16420
1371,Bank Transfer,2.9,Summer,9265
1372,Credit Card,2.8,Spring,2968
1373,PayPal,4.0,Fall,7338
1374,Cash,2.6,Winter,2803
1375,Bank Transfer,2.7,Fall,24935
1376,Credit Card,4.1,Spring,4047
1377,PayPal,5.0,Spring,21241
1378,Venmo,3.0,Spring,1139
1379,Venmo,3.6,Fall,2822
1380,Venmo,2.8,Fall,18952
1381,Cash,4.6,Winter,4138
1382,Venmo,2.9,Winter,19360
1383,Bank Transfer,4.8,Winter,15043
1384,Venmo,3.3,Spring,7523
1385,Bank Transfer,4.6,Fall,4323
1386,Bank Transfer,2.6,Fall,6236
1387,Debit Card,4.0,Fall,21795
1388,Credit Card,3.8,Winter,5993
1389,Cash,3.9,Spring,20904
1390,Debit Card,2.6,Fall,22892
1391,Debit Card,4.3,Summer,3454
1392,Credit Card,3.6,Winter,4382
1393,Venmo,4.2,Spring,5452
1394,PayPal,3.9,Spring,6437
1395,Cash,4.7,Fall,15082
1396,PayPal,2.8,Spring,17550
1397,Debit Card,3.0,Winter,10638
1398,PayPal,4.7,Summer,21241
1399,Credit Card,2.5,Summer,15885
1400,Venmo,3.1,Winter,22203
1401,Credit Card,3.6,Fall,15025
1402,PayPal,3.5,Fall,20554
1403,PayPal,3.1,Summer,799
1404,Credit Card,3.6,Spring,14649
1405,Debit Card,3.5,Winter,9653
1406,Credit Card,2.7,Winter,22688
1407,Debit Card,3.6,Spring,77
1408,Credit Card,4.5,Spring,19771
1409,Venmo,4.1,Winter,7610
1410,Cash,4.2,Spring,4027
1411,Debit Card,4.0,Summer,24603
1412,Venmo,2.8,Summer,23474
1413,Venmo,2.6,Summer,23892
1414,Bank Transfer,2.7,Fall,25068
1415,Credit Card,4.5,Summer,6088
1416,Credit Card,3.7,Winter,11702
1417,Cash,3.4,Summer,12257
1418,Debit Card,4.6,Spring,8512
1419,Venmo,4.1,Summer,2020
1420,Debit Card,2.6,Summer,11555
1421,PayPal,4.6,Summer,17236
1422,Bank Transfer,3.0,Spring,6721
1423,PayPal,3.4,Fall,21421
1424,Venmo,3.5,Fall,16771
1425,Bank Transfer,3.5,Fall,24354
1426,Credit Card,3.7,Winter,1304
1427,PayPal,4.8,Summer,16923
1428,Credit Card,4.9,Summer,22371
1429,PayPal,4.9,Summer,13908
1430,Credit Card,4.7,Fall,18140
1431,Credit Card,4.9,Summer,17083
1432,Venmo,2.9,Fall,19089
1433,Debit Card,4.4,Winter,7744
1434,Debit Card,3.2,Winter,24933
1435,Debit Card,4.6,Summer,8667
1436,Cash,4.0,Fall,564
1437,PayPal,3.7,Winter,8759
1438,Cash,4.2,Winter,19637
1439,Debit Card,2.9,Spring,12770
1440,Cash,4.8,Summer,17184
1441,Venmo,4.4,Spring,24977
1442,Venmo,3.4,Summer,19226
1443,Credit Card,2.8,Spring,9694
1444,Cash,4.2,Fall,14647
1445,Cash,3.8,Fall,221
1446,Credit Card,3.1,Fall,3630
1447,Credit Card,3.2,Summer,6144
1448,PayPal,3.0,Summer,12537
1449,Credit Card,3.6,Summer,15205
1450,Cash,2.5,Winter,11925
1451,Cash,3.4,Winter,12983
1452,PayPal,2.5,Fall,22530
1453,Bank Transfer,4.7,Spring,11526
1454,Bank Transfer,3.2,Winter,23050
1455,Credit Card,2.9,Winter,25180
1456,PayPal,4.9,Fall,2028
1457,PayPal,2.7,Spring,2226
1458,Venmo,4.7,Spring,10426
1459,Venmo,2.9,Spring,18386
1460,Venmo,4.8,Winter,13987
1461,Venmo,4.6,Fall,5774
1462,Venmo,5.0,Summer,24468
1463,Venmo,4.8,Summer,6731
1464,Bank Transfer,4.9,Summer,4549
1465,Bank Transfer,4.6,Winter,8739
1466,Cash,3.9,Winter,23
1467,PayPal,4.5,Summer,23895
1468,Debit Card,4.7,Winter,9767
1469,Cash,3.9,Fall,11381
1470,PayPal,4.4,Winter,15051
1471,Cash,3.9,Spring,18861
1472,Venmo,2.8,Spring,21517
1473,Cash,3.5,Spring,18862
1474,Credit Card,4.3,Fall,12233
1475,Credit Card,3.9,Fall,11709
1476,Cash,4.0,Spring,20096
